CycID,phase_bin,qval
AT2G45180,12.0,0.0001088222341852
AT2G45210,12.0,0.0065912440600985
AT2G45330,12.0,7.21700995666307e-05
AT2G45560,12.0,0.0002805339165221
AT2G45590,12.0,2.61109428406059e-06
AT2G45660,12.0,0.0008526461238043
AT2G45980,12.0,2.65015525811092e-05
AT2G46170,12.0,4.09677423404079e-06
AT2G46330,12.0,1.24206055888731e-05
AT2G46490,12.0,1.36961733296865e-06
AT2G46550,12.0,1.78803715925591e-06
AT2G46900,12.0,4.12117226620842e-05
AT2G47060,12.0,0.0049947535137719
AT2G47400,12.0,0.0001245328857991
AT2G47930,12.0,0.0144078164214659
AT2G47970,12.0,0.0024838526289692
AT2G48140,12.0,0.0182687147722713
AT3G01150,12.0,0.022157950348023
AT3G01310,12.0,4.65577662584563e-05
AT3G01400,12.0,0.0004207572826616
AT3G01490,12.0,0.0001460994126421
AT3G01520,12.0,3.9547371893571e-06
AT3G01690,12.0,8.39200570917778e-05
AT3G01740,12.0,4.45475929669706e-05
AT3G01850,12.0,0.0003492409577087
AT3G02340,12.0,0.0112964385525091
AT3G02540,12.0,0.0101910111722886
AT3G02550,12.0,0.0025077186967877
AT3G02630,12.0,4.79272082961383e-05
AT3G02700,12.0,0.001554303545769
AT3G02720,12.0,0.0004651733868096
AT3G03150,12.0,1.01240824809159e-05
AT3G03180,12.0,0.0019866644639989
AT3G03280,12.0,0.0004059179908472
AT3G03470,12.0,0.012488637780182
AT3G03860,12.0,7.10682064227379e-05
AT3G03870,12.0,6.20671880648083e-05
AT3G04090,12.0,7.11516106165123e-05
AT3G04210,12.0,0.0034563658568318
AT3G04220,12.0,0.0010608283009481
AT3G04420,12.0,0.0357257872338698
AT3G04640,12.0,0.025541413956512
AT3G04910,12.0,6.87650088748613e-07
AT3G05020,12.0,0.0001533852670869
AT3G05100,12.0,0.0180599911717157
AT3G05130,12.0,0.000218533867722
AT3G05160,12.0,0.0227751183063941
AT3G05200,12.0,0.002234977828326
AT3G05640,12.0,0.0001900693988023
AT3G05660,12.0,0.0022138028462515
AT3G05890,12.0,0.0109481389312685
AT3G05936,12.0,0.0337471527588047
AT3G05937,12.0,0.0146533738990667
AT3G06060,12.0,0.0044909262476732
AT3G06170,12.0,3.22990071647581e-05
AT3G06440,12.0,0.0092551448737682
AT3G06483,12.0,8.97565021266092e-06
AT3G06500,12.0,0.0002033176877858
AT3G06780,12.0,1.01901058900134e-06
AT3G06850,12.0,0.0425624166242888
AT3G06868,12.0,6.52086389341431e-05
AT3G06960,12.0,0.0011288717838311
AT3G07010,12.0,4.70544550984369e-05
AT3G07140,12.0,0.0150690313383482
AT3G07195,12.0,0.0016696656813863
AT3G07310,12.0,2.02886532470192e-07
AT3G07390,12.0,0.00108778934878
AT3G07460,12.0,0.0005818829317154
AT3G07525,12.0,4.02752235185176e-05
AT3G07540,12.0,9.50374061255357e-05
AT3G07680,12.0,0.000179404185717
AT3G07790,12.0,5.53823750822595e-05
AT3G07880,12.0,1.32024048829424e-06
AT3G08030,12.0,1.57839071239392e-05
AT3G08510,12.0,4.18134421996756e-05
AT3G08650,12.0,4.39157490530609e-05
AT3G08880,12.0,0.0067380314128465
AT3G09000,12.0,0.0257445593436372
AT3G09020,12.0,3.53575123535591e-05
AT3G09035,12.0,0.002263729104062
AT3G09580,12.0,0.0049811949846076
AT3G09740,12.0,0.0001554394249159
AT3G09770,12.0,0.0114966138774635
AT3G09780,12.0,0.0076476141627916
AT3G09860,12.0,2.4129957727427e-06
AT3G09900,12.0,0.0080750095581071
AT3G10020,12.0,0.0001559379220756
AT3G10116,12.0,0.045120281673704
AT3G10210,12.0,0.0022579451672321
AT3G10250,12.0,0.0247631163132649
AT3G10260,12.0,0.0001326071065641
AT3G10300,12.0,0.0002088524945688
AT3G10520,12.0,0.0131686335638116
AT3G10740,12.0,0.0001280018216662
AT3G10770,12.0,2.31655496080075e-05
AT3G10985,12.0,0.0109165259257905
AT3G11100,12.0,0.0002301554402928
AT3G11530,12.0,0.0122410242626497
AT3G11550,12.0,0.0233301644848333
AT3G11690,12.0,0.0235013968294686
AT3G11780,12.0,3.455302309223e-05
AT3G11800,12.0,6.83535067880214e-07
AT3G11930,12.0,4.95401926539981e-05
AT3G12030,12.0,0.0022701234575528
AT3G12070,12.0,0.0059591492382516
AT3G12120,12.0,6.66938989057292e-05
AT3G12290,12.0,0.0003191595569887
AT3G12400,12.0,1.61867701317011e-05
AT3G12610,12.0,2.92225146772318e-05
AT3G12650,12.0,0.0054735511503768
AT3G12710,12.0,8.6524006756989e-05
AT3G12930,12.0,0.0002358907329651
AT3G13120,12.0,0.0009772552517164
AT3G13175,12.0,8.03236084299373e-05
AT3G13200,12.0,0.0019794905724524
AT3G13550,12.0,0.0118159718310191
AT3G13710,12.0,0.0006146885142841
AT3G13720,12.0,0.0035857461417433
AT3G13750,12.0,0.0014498109030126
AT3G13960,12.0,0.0429874777769585
AT3G14000,12.0,0.0331510402391839
AT3G14050,12.0,0.0008847694654962
AT3G14070,12.0,0.0280213497966061
AT3G14090,12.0,0.0001116587519555
AT3G14230,12.0,0.0001599712164636
AT3G14240,12.0,0.0059639806196218
AT3G14280,12.0,0.0006116205921771
AT3G14362,12.0,0.0080191830545312
AT3G14370,12.0,0.0009068903914307
AT3G14440,12.0,0.0070109552064361
AT3G14595,12.0,0.0003119143056107
AT3G14680,12.0,0.0004376771850538
AT3G15040,12.0,2.10990636353646e-05
AT3G15060,12.0,0.0357062079274859
AT3G15070,12.0,0.0333329205064595
AT3G15190,12.0,4.52254637508785e-05
AT3G15355,12.0,0.0038440433140029
AT3G15358,12.0,1.34847160988884e-05
AT3G15440,12.0,0.0081408344747628
AT3G15450,12.0,0.0020272562985299
AT3G15480,12.0,0.0429176742030502
AT3G15530,12.0,0.0086542451516732
AT3G15570,12.0,1.78657320378717e-05
AT3G15630,12.0,2.68618144399413e-05
AT3G15750,12.0,0.000211268271629
AT3G15760,12.0,0.0304495224340565
AT3G15870,12.0,0.0383221193532047
AT3G16770,12.0,3.14827607056659e-05
AT3G16850,12.0,0.0041346533070367
AT3G16857,12.0,0.0041596826429199
AT3G17100,12.0,1.80850991871928e-06
AT3G17810,12.0,1.90477854426683e-05
AT3G18050,12.0,0.0011393030819272
AT3G18060,12.0,0.000148687846469
AT3G18280,12.0,0.0054642702354863
AT3G18400,12.0,0.0267976723714455
AT3G18430,12.0,6.80500732940728e-05
AT3G18535,12.0,0.0034020149979956
AT3G18620,12.0,0.0101016405184516
AT3G18770,12.0,0.0003667874973139
AT3G18820,12.0,7.77242798836445e-07
AT3G18850,12.0,0.0060208553701469
AT3G18960,12.0,0.0112565450566731
AT3G19120,12.0,0.0376921436068923
AT3G19200,12.0,0.0033624477731709
AT3G19230,12.0,0.0293323154964446
AT3G19400,12.0,1.07729076488548e-05
AT3G19553,12.0,1.28686225149367e-05
AT3G19820,12.0,0.0001454160185783
AT3G19850,12.0,0.0001409815180282
AT3G19910,12.0,3.12807085483076e-05
AT3G19930,12.0,2.88113698835143e-07
AT3G20230,12.0,2.5552096782794e-05
AT3G20300,12.0,6.02057342526805e-06
AT3G20310,12.0,0.0008327337358921
AT3G20395,12.0,0.0001079196843774
AT3G20410,12.0,0.0020792114156598
AT3G20770,12.0,1.09522564010378e-05
AT3G21055,12.0,0.0031677850920879
AT3G21460,12.0,0.0027583972431123
AT3G21510,12.0,0.0009979197960685
AT3G22180,12.0,0.0094927971236933
AT3G22260,12.0,0.0108599325116942
AT3G22440,12.0,0.0001553469235308
AT3G22460,12.0,0.0011841326644395
AT3G22900,12.0,0.0076616255582839
AT3G22960,12.0,0.0006186531846405
AT3G22970,12.0,7.53209905032611e-06
AT3G23150,12.0,2.02346052135183e-06
AT3G23430,12.0,0.0151407793225313
AT3G23550,12.0,0.0217034503033248
AT3G23640,12.0,0.0395057282898744
AT3G23690,12.0,6.24843256477085e-05
AT3G23730,12.0,0.0067974861301001
AT3G24070,12.0,0.0170548046297679
AT3G25190,12.0,3.47383939286273e-05
AT3G25221,12.0,0.0272086897588259
AT3G25900,12.0,0.0292564136453116
AT3G26030,12.0,0.0001058707398445
AT3G26200,12.0,6.29384729601089e-05
AT3G26220,12.0,0.0012000095731279
AT3G26290,12.0,2.59417927553908e-05
AT3G26430,12.0,0.0134243607620027
AT3G26460,12.0,0.0041178765632629
AT3G26580,12.0,7.82218324862674e-06
AT3G26640,12.0,2.85246359526451e-06
AT3G26812,12.0,0.0345567473382863
AT3G27160,12.0,3.57218851987729e-06
AT3G27473,12.0,0.0402719607677474
AT3G27500,12.0,0.0332993136055057
AT3G27770,12.0,1.62030428275637e-05
AT3G27830,12.0,0.0025820260207953
AT3G28007,12.0,0.0492492394930204
AT3G28180,12.0,0.0003371437063212
AT3G28370,12.0,1.90332947586668e-05
AT3G28450,12.0,0.0001003530526709
AT3G28850,12.0,6.80500732940728e-05
AT3G28860,12.0,5.24430177195154e-07
AT3G29000,12.0,0.0078869271546724
AT3G29035,12.0,0.0001331089043026
AT3G29170,12.0,0.0011263995462278
AT3G29240,12.0,0.0074608319536812
AT3G29320,12.0,8.51256204876726e-07
AT3G29370,12.0,0.000246149792662
AT3G29410,12.0,0.0057319394566274
AT3G32980,12.0,1.58919442538208e-06
AT3G42800,12.0,1.42292834229669e-05
AT3G43230,12.0,0.0197436911893766
AT3G43670,12.0,2.43867310252039e-06
AT3G44400,12.0,5.13422543523886e-06
AT3G45260,12.0,0.0005804970564513
AT3G45430,12.0,0.0009854198375078
AT3G45600,12.0,0.0009120710144806
AT3G45730,12.0,0.0315454347706216
AT3G45970,12.0,0.0054295589076632
AT3G45980,12.0,1.47202211456305e-05
AT3G46000,12.0,2.90899163183258e-06
AT3G46010,12.0,4.78378196150691e-06
AT3G46290,12.0,2.72118414772131e-07
AT3G46630,12.0,0.0001531502127322
AT3G47030,12.0,0.0036293300856262
AT3G47160,12.0,4.33293898126342e-06
AT3G47350,12.0,0.00525798430005
AT3G47360,12.0,0.0043838703620113
AT3G47550,12.0,0.0005738439156947
AT3G47620,12.0,0.0110303266456007
AT3G47670,12.0,0.0011841563884669
AT3G47800,12.0,8.02026733273442e-06
AT3G47965,12.0,0.0055132607327128
AT3G48185,12.0,0.0070191492593519
AT3G48390,12.0,0.0114403592936983
AT3G48490,12.0,0.005709948610153
AT3G48530,12.0,4.75830463523039e-06
AT3G48540,12.0,0.037027712396809
AT3G48590,12.0,0.000684064134445
AT3G48600,12.0,0.0010586756796764
AT3G49110,12.0,0.0002380169516054
AT3G49340,12.0,0.0319656222945377
AT3G49400,12.0,0.0061278430653957
AT3G49590,12.0,0.0004535842489766
AT3G49790,12.0,9.74301071805292e-05
AT3G49870,12.0,0.0001665758456625
AT3G50300,12.0,0.005267826705482
AT3G50340,12.0,0.005328766335042
AT3G50470,12.0,0.0041216577827063
AT3G50500,12.0,1.10992750884813e-05
AT3G50740,12.0,7.30039383278252e-06
AT3G50830,12.0,0.0008185851965231
AT3G50970,12.0,0.0108310174362417
AT3G51110,12.0,0.0001888525645128
AT3G51290,12.0,0.0029867784929091
AT3G51410,12.0,0.0211149423278603
AT3G51510,12.0,0.0001224039627813
AT3G51550,12.0,4.7770647986529e-06
AT3G51660,12.0,0.0008865969727669
AT3G51840,12.0,2.9009731494611e-05
AT3G51960,12.0,0.0393600747503623
AT3G52060,12.0,0.0233118179945741
AT3G52070,12.0,2.29159039977723e-06
AT3G52072,12.0,0.0060921587990409
AT3G52105,12.0,0.0017410919241697
AT3G52150,12.0,2.39622098061387e-05
AT3G52400,12.0,0.009210489286415
AT3G52440,12.0,0.0447556021033472
AT3G52480,12.0,0.0005011499738123
AT3G52748,12.0,0.0392972792626854
AT3G53000,12.0,0.0001003859113701
AT3G53010,12.0,0.0053396524593243
AT3G53210,12.0,0.0069235158545952
AT3G53232,12.0,0.0001214816726111
AT3G53250,12.0,0.0003371794636848
AT3G53380,12.0,0.0469775009037767
AT3G53410,12.0,0.0201448952328956
AT3G53470,12.0,0.0027508533554049
AT3G53800,12.0,1.57637988481666e-05
AT3G53840,12.0,0.0450612141415803
AT3G53900,12.0,0.0045979933538801
AT3G53990,12.0,1.3533027499543e-05
AT3G54020,12.0,0.0311563270250307
AT3G54030,12.0,1.50007341709122e-05
AT3G54210,12.0,2.80558822013825e-05
AT3G54366,12.0,0.0002687231369983
AT3G54400,12.0,0.0275315118242647
AT3G54920,12.0,0.0023490388848813
AT3G55070,12.0,6.43320021722891e-05
AT3G55250,12.0,2.71050918943241e-05
AT3G55260,12.0,2.53122883590699e-05
AT3G55350,12.0,0.0418316529116422
AT3G55430,12.0,0.0002282720556269
AT3G55460,12.0,0.000670853282715
AT3G55770,12.0,3.29258503107047e-06
AT3G55840,12.0,0.0002995204117253
AT3G55880,12.0,1.93456330375659e-05
AT3G56050,12.0,0.0019119774503135
AT3G56060,12.0,0.008976630385737
AT3G56090,12.0,0.001311405101415
AT3G56110,12.0,0.0037566392810021
AT3G56130,12.0,0.011138512048694
AT3G56190,12.0,2.28215105497993e-07
AT3G56880,12.0,0.0017647264682198
AT3G57080,12.0,0.0428087173964178
AT3G57340,12.0,0.0006728469143318
AT3G57410,12.0,0.0035390064033958
AT3G57740,12.0,0.0211464993928802
AT3G57750,12.0,8.32150736152496e-05
AT3G57870,12.0,1.1250278182203e-06
AT3G58140,12.0,0.004322443053952
AT3G58670,12.0,0.0002314226359714
AT3G58780,12.0,0.002540550092741
AT3G59870,12.0,2.94257747401297e-05
AT3G59900,12.0,0.0042160398954992
AT3G59930,12.0,0.0041982727981648
AT3G59940,12.0,5.98959859397201e-05
AT3G60130,12.0,2.39688410147432e-07
AT3G60200,12.0,0.0001627628253087
AT3G60290,12.0,2.8140324997972e-06
AT3G60300,12.0,0.0016174714650989
AT3G60340,12.0,3.53241419593088e-05
AT3G60370,12.0,3.96328521050648e-07
AT3G60390,12.0,6.08625107941486e-05
AT3G60520,12.0,0.0025203744431998
AT3G60530,12.0,0.0002582460523537
AT3G60590,12.0,4.26827626404162e-05
AT3G60600,12.0,1.23606429344757e-05
AT3G60710,12.0,0.0272086897588259
AT3G60966,12.0,0.0036273105891559
AT3G60980,12.0,0.002709902395666
AT3G61050,12.0,0.0004551458821875
AT3G61060,12.0,0.0003322485906314
AT3G61180,12.0,0.00033239034271
AT3G61198,12.0,0.0008550657198544
AT3G61350,12.0,0.0213542378625433
AT3G61460,12.0,0.0004326126396826
AT3G61540,12.0,9.48977201663548e-06
AT3G61600,12.0,0.000638703451985
AT3G61630,12.0,0.0008717512542143
AT3G61680,12.0,0.000217526121738
AT3G61790,12.0,0.0007641401609903
AT3G61820,12.0,2.24254501260343e-05
AT3G61880,12.0,0.029022629665109
AT3G62020,12.0,0.0055528467491428
AT3G62150,12.0,0.0033518318865142
AT3G62420,12.0,0.0123480487443964
AT3G62570,12.0,0.0003920868907614
AT3G62630,12.0,0.0001156022785332
AT3G62650,12.0,0.000136680082731
AT3G62660,12.0,0.0006095235810376
AT3G62720,12.0,0.0011086049449158
AT3G62770,12.0,0.0035493958021466
AT3G62920,12.0,0.0390430835628067
AT3G62950,12.0,0.0001596578252803
AT3G63210,12.0,5.92911190367671e-05
AT3G63290,12.0,0.0092115305946548
AT3G63310,12.0,0.0188943961941463
AT3G63490,12.0,0.0268757393430108
AT4G00355,12.0,3.29258503107047e-06
AT4G00525,12.0,0.0048955267265095
AT4G00720,12.0,0.0001489740352453
AT4G00755,12.0,0.0114749679057975
AT4G00950,12.0,0.0029653189898683
AT4G01026,12.0,0.0016358713653234
AT4G01320,12.0,0.0025623956813688
AT4G01335,12.0,0.0003873910925283
AT4G01410,12.0,0.0361890867641116
AT4G01550,12.0,1.49154337658414e-05
AT4G01580,12.0,0.0106672245145292
AT4G01710,12.0,0.0010004962198081
AT4G01850,12.0,0.0024366944845843
AT4G01870,12.0,0.0054312807426279
AT4G02100,12.0,0.0088140019319619
AT4G02130,12.0,0.0064807295941655
AT4G02320,12.0,0.0013762413377854
AT4G02370,12.0,7.49614903261035e-05
AT4G02410,12.0,0.0025583777504528
AT4G02725,12.0,0.0022252104897654
AT4G02890,12.0,0.0029666155852521
AT4G03030,12.0,7.72701341654143e-05
AT4G03120,12.0,0.0072904674975373
AT4G03190,12.0,6.08029866862308e-05
AT4G03400,12.0,0.0002868280962873
AT4G03415,12.0,0.0090902752914197
AT4G03510,12.0,8.26025882169855e-05
AT4G03550,12.0,0.021828953855583
AT4G03560,12.0,0.0012858997721429
AT4G03600,12.0,0.0008794135104528
AT4G03610,12.0,0.0024102463054615
AT4G04330,12.0,2.44755009787202e-05
AT4G04340,12.0,3.22090843059215e-05
AT4G04630,12.0,0.0005027848537036
AT4G04745,12.0,0.0004837459486859
AT4G04840,12.0,0.0150857140115499
AT4G04925,12.0,1.54287310710524e-05
AT4G04970,12.0,0.0118536426739026
AT4G05060,12.0,0.0002791859166436
AT4G05120,12.0,0.0006712610362064
AT4G05150,12.0,4.09677423404079e-06
AT4G05200,12.0,0.0046263382405448
AT4G05320,12.0,0.0001775833668808
AT4G05330,12.0,0.0032654049503984
AT4G08330,12.0,0.0316261024220715
AT4G08770,12.0,0.0077505431507941
AT4G09500,12.0,0.0002294861240545
AT4G09560,12.0,4.62034782963721e-06
AT4G09580,12.0,0.0075094943985062
AT4G09760,12.0,3.19903612665237e-05
AT4G10080,12.0,1.66986966148385e-05
AT4G10170,12.0,0.0095444192085584
AT4G10610,12.0,2.36434984219323e-05
AT4G10790,12.0,0.0036082127148994
AT4G10810,12.0,0.00175097552482
AT4G10840,12.0,4.88296511204561e-06
AT4G11290,12.0,0.0028579125964702
AT4G11300,12.0,0.0014944171298295
AT4G11320,12.0,0.0002619381956457
AT4G11360,12.0,0.0004143275319632
AT4G11650,12.0,0.0423356688652925
AT4G11910,12.0,0.0015530858067087
AT4G12070,12.0,3.20492359915642e-07
AT4G12230,12.0,0.0002960414665672
AT4G12240,12.0,0.0079879566419281
AT4G12250,12.0,0.0194999600825078
AT4G12410,12.0,0.0064467056345223
AT4G12470,12.0,0.0353896195752718
AT4G12520,12.0,0.0037929417979705
AT4G12570,12.0,0.0320880992430497
AT4G12590,12.0,2.29159039977723e-06
AT4G12690,12.0,0.0005060993905579
AT4G12900,12.0,1.27787188339717e-07
AT4G13290,12.0,0.0294366062832928
AT4G13520,12.0,0.0063400457478589
AT4G13830,12.0,4.84904456127991e-06
AT4G13840,12.0,8.98847494843351e-05
AT4G13860,12.0,0.0044018189583016
AT4G14130,12.0,0.0012776782694181
AT4G14230,12.0,1.23672688497979e-06
AT4G14270,12.0,1.47332944625033e-06
AT4G14500,12.0,4.28003494446769e-06
AT4G14620,12.0,0.0033354148325795
AT4G14870,12.0,0.0001005488515637
AT4G14960,12.0,0.000170976912228
AT4G15160,12.0,1.46643072361318e-05
AT4G15260,12.0,0.0162080498543677
AT4G15660,12.0,0.0140972414370229
AT4G15690,12.0,1.37185919211704e-06
AT4G15700,12.0,4.9545305777969e-05
AT4G15910,12.0,1.49154337658414e-05
AT4G16110,12.0,0.00045682940427
AT4G16144,12.0,0.000909822407829
AT4G16480,12.0,1.78657320378717e-05
AT4G16500,12.0,2.44379435803139e-05
AT4G16510,12.0,0.0044921227600367
AT4G16520,12.0,2.61346524702013e-05
AT4G16745,12.0,0.0049501903067804
AT4G16860,12.0,3.11615167025651e-05
AT4G16880,12.0,6.06203320154819e-07
AT4G16950,12.0,2.61800161232074e-05
AT4G17085,12.0,1.31339591822581e-05
AT4G17100,12.0,1.16278008956927e-05
AT4G17170,12.0,0.0004298628587737
AT4G17215,12.0,0.002263729104062
AT4G17230,12.0,0.0004150404013516
AT4G17486,12.0,3.00753833615275e-07
AT4G17490,12.0,0.0021083029083577
AT4G17510,12.0,5.35944705109609e-05
AT4G17560,12.0,1.68212677123374e-06
AT4G17900,12.0,4.29718051517095e-05
AT4G18197,12.0,0.0013876920632653
AT4G18205,12.0,0.0021113537159334
AT4G18390,12.0,6.12399657580821e-05
AT4G18520,12.0,1.65953465408406e-05
AT4G18530,12.0,0.0062786822953322
AT4G18710,12.0,3.96148917979846e-07
AT4G18880,12.0,0.0010608283009481
AT4G18930,12.0,2.29159039977723e-06
AT4G19100,12.0,1.30505475201709e-05
AT4G19185,12.0,2.02167572397405e-06
AT4G19200,12.0,0.0001245328857991
AT4G19860,12.0,8.00087553114765e-07
AT4G20260,12.0,0.0001099209668763
AT4G20410,12.0,2.75536661744911e-07
AT4G20430,12.0,0.0327474491610309
AT4G20870,12.0,0.000520266935859
AT4G21105,12.0,0.034324492919972
AT4G21215,12.0,0.000148186617864
AT4G21380,12.0,0.0015927777978978
AT4G21480,12.0,0.0379435220707329
AT4G21510,12.0,0.030840087525428
AT4G21560,12.0,2.66759612094282e-05
AT4G21680,12.0,0.0083902638984445
AT4G21810,12.0,0.000160073733328
AT4G21850,12.0,0.0012183434548751
AT4G21980,12.0,6.02057342526805e-06
AT4G22010,12.0,0.0024838526289692
AT4G22160,12.0,0.0019383207448973
AT4G22235,12.0,0.0251757594389951
AT4G22250,12.0,0.0274925116140314
AT4G22540,12.0,4.76865157691776e-05
AT4G22620,12.0,0.0044362410908301
AT4G22690,12.0,0.0033494323392949
AT4G22745,12.0,0.000331308183437
AT4G22750,12.0,2.64139816400919e-06
AT4G22780,12.0,0.0015804849767239
AT4G22830,12.0,0.0019762724661542
AT4G23010,12.0,9.7080621114608e-06
AT4G23270,12.0,0.0219869952705006
AT4G23820,12.0,8.4413655888887e-05
AT4G23870,12.0,0.0153328751414039
AT4G24040,12.0,0.0006321200288429
AT4G24220,12.0,2.53774271293472e-05
AT4G24275,12.0,3.56719610516064e-05
AT4G24370,12.0,0.0024939638092747
AT4G24390,12.0,7.19798284784586e-05
AT4G24520,12.0,0.0006715681209676
AT4G24770,12.0,0.0423351942356961
AT4G24800,12.0,6.47320561504318e-05
AT4G25110,12.0,0.0004405853194009
AT4G25225,12.0,0.0033724192696986
AT4G25440,12.0,0.0386443249237042
AT4G25470,12.0,0.0038851689706525
AT4G25480,12.0,4.75926128848353e-06
AT4G25490,12.0,0.0007781007812327
AT4G25570,12.0,2.45680624006502e-06
AT4G25690,12.0,3.02892142624085e-06
AT4G25810,12.0,0.0121803569020945
AT4G26130,12.0,4.96044419526074e-07
AT4G26370,12.0,0.0004059636820601
AT4G26530,12.0,2.46125385578506e-07
AT4G26555,12.0,0.0100285114601481
AT4G26700,12.0,0.0008007961101717
AT4G26960,12.0,0.0107560087077747
AT4G27270,12.0,0.0276781306994461
AT4G27440,12.0,0.019308278634931
AT4G27460,12.0,0.0001929358900038
AT4G27470,12.0,5.77269482322108e-06
AT4G27740,12.0,0.0002736136610034
AT4G28050,12.0,2.43867310252039e-06
AT4G28180,12.0,0.0020128765117169
AT4G28240,12.0,1.66986966148385e-05
AT4G28300,12.0,0.0070601134556634
AT4G28350,12.0,0.0282635928945419
AT4G28650,12.0,0.0001645492983959
AT4G28770,12.0,1.36961733296865e-06
AT4G29010,12.0,1.86739488893558e-05
AT4G29040,12.0,2.75536661744911e-07
AT4G29110,12.0,0.0422637010923493
AT4G29190,12.0,0.000121434411688
AT4G29420,12.0,0.0369567229341907
AT4G29530,12.0,0.0005989319401764
AT4G29610,12.0,0.0001427258717833
AT4G29735,12.0,1.82038492659474e-05
AT4G29820,12.0,0.0033363988438237
AT4G30260,12.0,0.0003924211598489
AT4G30390,12.0,3.93665654598211e-05
AT4G30410,12.0,8.95912664485072e-05
AT4G30650,12.0,0.0001916318979766
AT4G30660,12.0,3.14484928758216e-05
AT4G30662,12.0,1.00013452821713e-05
AT4G30670,12.0,0.0044071555177902
AT4G30690,12.0,0.0016260068333867
AT4G30850,12.0,8.98769612081938e-05
AT4G30940,12.0,1.50638527452245e-06
AT4G31040,12.0,1.29418337969083e-05
AT4G31130,12.0,0.001653190488468
AT4G31290,12.0,6.35441174937725e-05
AT4G31620,12.0,0.04250672009492
AT4G31820,12.0,0.0002768434890508
AT4G32030,12.0,0.0009938353152657
AT4G32285,12.0,6.66938989057292e-05
AT4G32460,12.0,3.10622494342447e-05
AT4G32650,12.0,0.0023051138501685
AT4G32890,12.0,0.0006452494563541
AT4G32940,12.0,1.78657320378717e-05
AT4G33090,12.0,0.0015813939044999
AT4G33150,12.0,0.0019402573459857
AT4G33300,12.0,2.71535625442798e-06
AT4G33310,12.0,0.0007814281250488
AT4G33410,12.0,0.0131200547017449
AT4G33467,12.0,0.0188943961941463
AT4G33625,12.0,3.1814016331751e-05
AT4G33640,12.0,0.0001284352822051
AT4G33670,12.0,9.791240448212e-07
AT4G33790,12.0,0.000381896660403
AT4G34100,12.0,0.0020493908437775
AT4G34120,12.0,4.404983954992e-05
AT4G34215,12.0,1.58388903285892e-05
AT4G34230,12.0,0.0338061549392847
AT4G34460,12.0,1.37131923720403e-05
AT4G34790,12.0,2.92160054368648e-06
AT4G34920,12.0,1.38450162215472e-05
AT4G34970,12.0,0.0116618505599307
AT4G35060,12.0,0.0032145250778178
AT4G35110,12.0,0.0014668218607065
AT4G35470,12.0,4.74134703951567e-05
AT4G35480,12.0,0.000241270561654
AT4G35770,12.0,0.0001485651694574
AT4G35830,12.0,2.37579280489865e-07
AT4G35860,12.0,3.39909598748396e-06
AT4G36670,12.0,0.0017112485187559
AT4G36750,12.0,2.57570441394335e-05
AT4G36790,12.0,3.48228907100155e-05
AT4G36930,12.0,5.39545940733942e-06
AT4G37230,12.0,0.0246903925218696
AT4G37240,12.0,0.0025176798563534
AT4G37250,12.0,9.68362233346577e-05
AT4G37470,12.0,7.04164532131647e-06
AT4G37510,12.0,6.43039647660861e-05
AT4G37520,12.0,0.0010859614227633
AT4G37880,12.0,0.0001797108455164
AT4G37890,12.0,0.0067737641362161
AT4G38290,12.0,0.0345100975123661
AT4G38370,12.0,0.0450736957593826
AT4G38470,12.0,0.0002649820224295
AT4G38490,12.0,0.0014500949208023
AT4G38700,12.0,0.0011018162666984
AT4G38932,12.0,3.21424080403881e-05
AT4G38940,12.0,0.0368960951689902
AT4G39090,12.0,5.35500226448715e-06
AT4G39220,12.0,0.0077322929184609
AT4G39260,12.0,0.0003099166117293
AT4G39350,12.0,0.0049187392450932
AT4G39400,12.0,0.0001635945319495
AT4G39550,12.0,0.0082792647594993
AT4G39660,12.0,0.0003994900096091
AT4G39795,12.0,0.0001655181212719
AT4G40042,12.0,1.24206055888731e-05
AT4G40065,12.0,4.09334579019999e-05
AT4G40070,12.0,0.0109183437381897
AT4G40080,12.0,0.0437061793178827
AT5G01210,12.0,1.30505475201709e-05
AT5G01215,12.0,1.59686312827514e-05
AT5G01240,12.0,0.0259663281104931
AT5G01420,12.0,0.017133163425139
AT5G01445,12.0,0.0035271459226139
AT5G01520,12.0,0.0004831586137194
AT5G01620,12.0,0.0323254506026917
AT5G01750,12.0,1.24592455179558e-05
AT5G01830,12.0,0.0015889751618641
AT5G01980,12.0,0.0004679400694687
AT5G01990,12.0,0.0307404728042017
AT5G02020,12.0,0.0003880553147559
AT5G02150,12.0,2.75536661744911e-07
AT5G02160,12.0,0.0016589994353852
AT5G02190,12.0,0.0033282300922112
AT5G02540,12.0,0.0006830155341981
AT5G02650,12.0,0.006773757986997
AT5G02760,12.0,0.0249408245308185
AT5G02800,12.0,0.0014794113947292
AT5G03020,12.0,0.0038961635289784
AT5G03050,12.0,6.34561285476511e-05
AT5G03200,12.0,3.88362318173642e-05
AT5G03240,12.0,5.05207500423101e-05
AT5G03310,12.0,0.0469413120573996
AT5G03340,12.0,0.000942802445195
AT5G03470,12.0,6.25626974223512e-05
AT5G03960,12.0,0.0191186282373463
AT5G04040,12.0,2.40039745740866e-05
AT5G04060,12.0,0.0011836374530201
AT5G04170,12.0,0.0011554419345207
AT5G04210,12.0,0.0048993068962461
